,xg_home_rolling_3,xg_away_rolling_3,elo_home_rolling_3,elo_away_rolling_3,elo_rolling_diff,xg_rolling_diff,goal_ratio_diff,ga_per_xGA_diff,gf_per_xG_diff,elo_diff_x_xg_diff,elo_diff_sq,goal_ratio_home_rolling_1,goal_ratio_away_rolling_1
723,1.6,2.2333333,1712.1879883,1774.4550374,-62.2670491,-0.6333333,1.0555556,-1.8194444,-0.3201872,39.4357978,3877.1854078,1.0,1.0
724,1.7333333,1.2666667,1629.862915,1628.6848958,1.1780192,0.4666667,-0.5,0.4251304,-0.4061351,0.5497423,1.3877292,1.3333333,0.1666667
725,2.9,1.5,2021.3625895,1689.2762044,332.0863851,1.4,3.45,-0.460534,0.3957061,464.9209391,110281.3671688,5.0,1.0
726,1.5666667,1.3,1764.4269613,1682.7601725,81.6667887,0.2666667,-0.4444444,1.2162698,0.6951872,21.7778103,6669.464382,0.6666667,2.0
727,2.8333333,1.4333333,1783.2521973,1678.3469238,104.9052735,1.4,-0.7777778,0.787037,-0.4412337,146.8673829,11005.1164011,0.3333333,0.5
728,0.4,0.9333333,1489.6906738,1630.6924642,-141.0017904,-0.5333333,-0.1388889,-0.0873016,-0.0793651,75.2009549,19881.5048866,1.0,0.5
729,1.6333333,0.6666667,1715.8577474,1583.8678792,131.9898682,0.9666667,-1.0555556,0.75,-1.2599206,127.5902059,17421.3253075,1.5,3.0
730,1.7,1.0666667,1718.3191732,1600.0313721,118.2878011,0.6333333,-0.5,0.6162587,0.047619,74.9156074,13992.0038891,1.0,1.0
731,1.9,1.8,1748.6651205,1822.2042643,-73.5391439,0.1,-0.1388889,-0.4782135,0.4483309,-7.3539144,5408.0056806,2.0,0.75
732,0.9666667,1.6333333,1598.7496338,1683.8951009,-85.1454671,-0.6666667,0.1833333,0.2654686,0.0925926,56.7636448,7249.7505734,0.5,0.2
733,1.2,2.0333333,1623.321167,1627.0122884,-3.6911214,-0.8333333,0.2888889,-0.1385205,0.6774194,3.0759345,13.6243774,1.3333333,2.0
734,1.7,1.7,1817.5618083,1715.4359131,102.1258952,-0.0,0.8611111,0.2261905,0.8805454,-0.0,10429.6984636,1.3333333,1.0
735,1.2666667,0.9666667,1680.0286458,1594.3603923,85.6682536,0.3,1.0222222,-0.7240923,1.2005109,25.7004761,7339.0496692,0.4,2.0
736,1.1666667,2.2333333,1632.6507162,1778.1141358,-145.4634196,-1.0666667,-0.7222222,-1.5793651,-0.6112853,155.1609809,21159.6064417,1.0,2.5
737,1.4333333,1.5333333,1685.0207926,1756.6422933,-71.6215007,-0.1,0.1944444,-0.1287559,0.1200466,7.1621501,5129.6393577,1.5,1.0
738,2.1,3.0,1627.8704427,2023.6799723,-395.8095296,-0.9,-2.1111111,-0.1111111,0.3005812,356.2285766,156665.1837222,2.0,0.6666667
739,1.7333333,2.1,1681.040446,1721.5473226,-40.5068766,-0.3666667,0.0,-0.5131443,-0.2830287,14.8525214,1640.8070546,1.0,2.0
740,1.2666667,0.9333333,1674.1386719,1626.2050374,47.9336345,0.3333333,-0.1944444,-0.7426026,-0.8333333,15.9778782,2297.6333132,0.5,0.5
741,0.8333333,0.4666667,1591.1983236,1493.4946696,97.703654,0.3666667,1.5833333,-0.1851852,2.452381,35.8246731,9546.0039984,1.0,1.0
742,1.1,1.8333333,1605.6403402,1757.1020101,-151.4616699,-0.7333333,-0.5277778,-0.2272727,-0.4480101,111.0718913,22940.637459,0.5,0.75
743,1.9333333,0.7666667,1758.6103923,1602.7268473,155.8835449,1.1666667,-0.4166667,-0.489418,-2.0437525,181.8641358,24299.679581,1.0,1.0
744,1.1666667,1.4,1591.3859049,1638.097697,-46.711792,-0.2333333,-0.4,-0.0690731,-0.6296296,10.8994181,2181.991515,0.5,0.2
745,0.5666667,0.8666667,1494.1054687,1679.3793945,-185.2739258,-0.3,0.0333333,0.688378,-0.3548086,55.5821777,34326.4275813,1.0,2.0
746,1.6,1.1,1716.7727865,1628.4750163,88.2977702,0.5,0.3333333,1.1666667,1.0582011,44.1488851,7796.4962223,0.3333333,0.3333333
747,1.7,1.9,1723.4256592,1817.0749512,-93.649292,-0.2,-0.4722222,-0.540293,-0.6773227,18.7298584,8770.1898921,0.6666667,3.0
748,1.1666667,1.6,1688.7018636,1684.3583984,4.3434652,-0.4333333,-0.4444444,-0.3733784,0.0244539,-1.8821682,18.8656897,0.6666667,1.5
749,2.5666667,1.0333333,1752.0520834,1604.3562826,147.6958008,1.5333333,0.2222222,0.2594011,0.2554158,226.4668946,21814.049574,1.5,1.0
750,2.0,1.0333333,1773.0608724,1666.8354899,106.2253825,0.9666667,1.3777778,1.2037037,0.9042146,102.6845364,11283.8318802,3.0,1.0
751,0.9,2.9333333,1622.005778,2020.3070475,-398.3012695,-2.0333333,-2.6111111,0.6794872,0.1612617,809.8792481,158643.9013119,1.0,5.0
752,0.8,1.4,1622.375529,1590.2371012,32.1384277,-0.6,-0.5333333,0.2736185,-0.0925926,-19.2830566,1032.8785372,0.4,1.0
753,3.5666667,1.9666667,2016.9197998,1771.7475179,245.1722819,1.6,-0.1111111,-0.0740741,-0.5267558,392.275651,60109.4478121,2.5,3.0
754,1.2333333,1.5666667,1676.6806641,1721.8651937,-45.1845296,-0.3333333,-0.1166667,-0.5356003,0.239899,15.0615099,2041.6417152,0.6666667,0.75
755,0.9333333,1.2333333,1609.3149821,1692.2566732,-82.9416911,-0.3,0.7222222,0.415466,1.3461538,24.8825073,6879.3241225,3.0,0.6666667
756,1.0666667,1.9666667,1622.9490967,1756.6081543,-133.6590576,-0.9,-0.1388889,-0.4850427,-0.6043956,120.2931519,17864.7436874,0.3333333,0.3333333
757,1.1333333,1.7,1602.87264,1690.4304606,-87.5578206,-0.5666667,-0.7222222,0.1224331,-0.4398688,49.6160983,7666.3719482,0.3333333,1.5
758,1.1,1.4333333,1643.4466553,1715.0871175,-71.6404622,-0.3333333,-0.3777778,-0.3089226,0.2819865,23.8801541,5132.3558242,1.0,3.0
759,2.0,3.2333333,1818.6847737,1751.0396729,67.6451009,-1.2333333,0.0555556,0.4918041,0.6817535,-83.4289577,4575.8596713,1.3333333,3.0
760,0.9666667,0.9666667,1662.3020427,1496.9139404,165.3881022,-0.0,-0.5555556,-0.7145969,-1.4652015,-0.0,27353.2243603,0.3333333,1.5
761,1.7,1.0333333,1778.9206543,1646.5360515,132.3846028,0.6666667,1.1833333,-0.4518301,0.2669553,88.2564019,17525.6830673,0.75,2.0
762,1.4666667,3.9666667,1591.6050211,2013.692098,-422.0870768,-2.5,-2.1111111,0.9476417,-0.2956446,1055.2176921,178157.5004297,1.0,1.3333333
763,1.0333333,0.5333333,1502.9203695,1618.036499,-115.1161296,0.5,0.1666667,1.5395128,0.5645281,-57.5580648,13251.7232864,0.4,1.0
764,3.3666667,0.9333333,1754.9002686,1617.4541015,137.446167,2.4333333,1.6944444,-0.8780452,1.1099131,334.4523398,18891.4488322,2.0,0.75
765,1.8666667,1.6333333,1746.8875325,1656.5939535,90.2935791,0.2333333,-0.3888889,0.5431235,0.4817405,21.0685018,8152.9304207,1.3333333,2.5
766,1.5666667,1.4333333,1691.828125,1599.671346,92.156779,0.1333333,-0.6666667,0.6750702,-0.2592593,12.2875705,8492.8719095,1.0,3.0
767,1.0666667,1.8666667,1712.9681803,1671.8337809,41.1343994,-0.8,-0.6111111,0.5149573,0.0918499,-32.9075195,1692.038814,0.5,3.0
768,1.3666667,0.7666667,1719.1475016,1615.4122314,103.7352702,0.6,-1.0833333,0.3218032,-1.703997,62.2411621,10761.0062766,0.3333333,1.0
769,1.3666667,1.9,1697.117513,1826.2067057,-129.0891927,-0.5333333,-0.5,-0.5866013,-0.5927202,68.8475694,16664.0196719,0.3333333,0.5
770,2.0666667,2.2333333,1673.4833577,1766.0442708,-92.5609131,-0.1666667,-0.6666667,-0.5721468,-1.4862895,15.4268189,8567.5226339,1.0,1.6666667
771,1.5666667,2.0333333,1655.9113363,1710.7554931,-54.8441569,-0.4666667,0.5833333,-0.1805556,0.3697479,25.5939399,3007.8815424,3.0,3.0
772,1.6333333,1.3333333,1602.9546712,1709.4993896,-106.5447184,0.3,-0.1388889,0.5336439,0.3965142,-31.9634155,11351.7770189,0.75,1.0
773,0.9,1.3333333,1620.1411133,1698.1216227,-77.9805094,-0.4333333,0.75,-0.6423761,0.5734266,33.7915541,6080.9598515,0.3333333,0.25
774,0.9333333,1.4333333,1610.7739665,1590.7483317,20.0256348,-0.5,-0.6611111,0.2372408,-0.5146705,-10.0128174,401.0260478,0.6,1.6666667
775,1.0,1.3333333,1648.09021,1741.75472,-93.66451,-0.3333333,0.5,0.0797721,0.4006734,31.2215033,8773.0404398,0.5,0.3333333
776,3.5,1.6,2016.5244547,1506.0690104,510.4554443,1.9,0.3444444,0.7298475,-0.1777465,969.8653442,260564.7606155,0.6,1.5
777,1.8333333,1.9666667,1824.8870442,1685.9777018,138.9093424,-0.1333333,0.9444444,-0.4639037,0.6661468,-18.5212457,19295.805406,4.0,1.3333333
778,1.1333333,1.5,1617.3635661,1782.6316325,-165.2680664,-0.3666667,-1.2277778,0.1302813,-0.510582,60.598291,27313.5337826,0.6666667,2.0
779,1.9666667,1.2333333,1705.1770833,1603.1068115,102.0702718,0.7333333,0.8277778,-1.2522594,-0.7063492,74.8515326,10418.3403785,1.5,1.0
780,0.9,2.2666667,1730.2327474,2008.4514567,-278.2187093,-1.3666667,-0.7555556,-0.4945887,-0.5051077,380.2322361,77405.6502231,0.5,2.5
781,1.4333333,1.0,1508.7964681,1646.9092204,-138.1127523,0.4333333,-0.7333333,0.3439153,-0.0092593,-59.8488593,19075.1323479,0.4,2.0
782,1.6333333,0.7333333,1773.8297933,1621.8333333,151.99646,0.9,0.3611111,1.7651727,1.1184211,136.796814,23102.9238424,0.75,2.0
783,1.4666667,1.1666667,1706.0211995,1610.472168,95.5490316,0.3,0.3492063,-0.3877522,-0.7959851,28.6647095,9129.6174333,1.5,0.2857143
784,1.2666667,1.8,1691.081136,1672.0730387,19.0080973,-0.5333333,-1.4166667,0.3788374,-1.559069,-10.1376519,361.307763,0.5,1.3333333
785,1.7666667,1.8,1682.3762207,1659.2316488,23.144572,-0.0333333,-1.2301587,0.8621744,-0.6388889,-0.7714857,535.6712115,0.1428571,0.6666667
786,1.5,2.1333333,1597.006958,1782.6970622,-185.6901042,-0.6333333,-0.8611111,0.435704,-0.5947288,117.6037326,34480.8147854,1.0,3.5
787,1.5,2.5666667,1601.4470622,1816.4591064,-215.0120442,-1.0666667,-2.3611111,-0.0833333,-0.2829508,229.3461805,46230.1791654,0.6666667,7.0
788,0.7,1.1666667,1620.9871419,1600.6919352,20.2952067,-0.4666667,0.0555556,-0.5912698,-0.719697,-9.4710965,411.8954163,0.25,1.0
789,1.6666667,2.1,1789.8025309,1703.3727213,86.4298096,-0.4333333,0.3333333,0.2557459,1.2615097,-37.4529175,7470.1119817,2.0,4.0
790,1.4,1.3,1604.2556152,1508.2088623,96.0467529,0.1,0.0888889,-0.350181,-0.0515873,9.6046753,9224.978749,0.5,1.0
791,1.3,1.9,1598.0158692,1679.4602865,-81.4444173,-0.6,-0.0698413,-0.2943416,0.4460784,48.8666504,6633.1931148,0.6666667,1.0
792,1.4666667,1.0333333,1662.3785807,1678.8720296,-16.4934489,0.4333333,0.6388889,-0.4823232,0.1428571,-7.1471612,272.0338555,1.0,2.0
793,2.0333333,1.6666667,2000.534139,1776.9449056,223.5892334,0.3666667,-0.4388889,-0.4087302,-0.6141047,81.9827189,49992.1452924,2.0,4.0
794,1.4666667,0.8333333,1601.693807,1722.7107747,-121.0169677,0.6333333,-0.0436508,0.3642648,0.4920635,-76.6440796,14645.1064794,0.25,0.5
795,0.8666667,2.3,1649.3719483,1705.2012125,-55.8292643,-1.4333333,-0.8333333,1.1690009,0.2900063,80.0219454,3116.9067486,1.0,1.5
796,1.4,0.9,1676.0868734,1591.2174479,84.8694255,0.5,0.3190476,-0.6647889,-0.1481481,42.4347127,7202.819379,0.75,0.4
797,1.0333333,1.7666667,1674.6762695,1593.5246582,81.1516113,-0.7333333,-0.0,0.252849,0.1094771,-59.5111816,6585.584022,0.5,1.3333333
798,2.2,1.9333333,1710.3520101,1992.7823486,-282.4303386,0.2666667,-0.1666667,-0.1570962,-0.2537749,-75.314757,79766.8961429,2.0,1.0
799,1.6666667,1.1333333,1705.9523926,1663.9940186,41.958374,0.5333333,0.9444444,0.1363636,0.1862027,22.3777995,1760.5051487,1.0,2.0
800,2.2,0.4666667,1807.2851155,1617.9729411,189.3121744,1.7333333,3.0833333,-0.7261905,1.1197501,328.1411024,35839.0993887,1.0,0.5
801,0.9,1.4666667,1712.3310954,1609.3531494,102.977946,-0.5666667,0.1666667,0.0450938,0.5277778,-58.3541694,10604.4573555,2.5,1.5
802,0.7333333,1.5666667,1510.6150716,1799.1099853,-288.4949137,-0.8333333,-1.4777778,0.5462963,-0.2509337,240.4124281,83229.31525,0.6666667,1.0
803,1.7333333,1.1,1775.9203288,1648.1116537,127.8086751,0.6333333,0.75,0.7099206,0.4430014,80.9454942,16335.0574308,1.0,0.5
804,1.4,2.1333333,1678.2820638,1803.9922282,-125.7101644,-0.7333333,-2.3888889,1.4460784,0.340834,92.1874539,15803.0454251,0.5,2.0
805,0.7666667,2.2666667,1583.861613,1718.8238932,-134.9622803,-1.5,-1.1722222,1.5550759,0.2475113,202.4434204,18214.8170948,0.3333333,1.0
806,2.3,1.2333333,1995.6366374,1674.7198893,320.916748,1.0666667,0.1666667,-0.9785247,-0.7600575,342.3111979,102987.5591683,1.0,1.0
807,0.9333333,0.4333333,1678.447347,1617.3622233,61.0851237,0.5,0.3611111,0.7738095,1.4444444,30.5425618,3731.3923374,0.5,0.5
808,0.5666667,1.4333333,1511.5849609,1713.7942708,-202.2093099,-0.8666667,-1.4603175,1.0803167,0.0763126,175.2480686,40888.6050102,0.2857143,1.3333333
809,1.7,0.8,1596.7032878,1596.8154704,-0.1121826,0.9,-0.2222222,0.3304843,-0.4402852,-0.1009643,0.0125849,1.0,2.0
810,1.0666667,2.2,1666.0953369,1777.8001709,-111.704834,-1.1333333,-0.5833333,0.1720085,1.020757,126.5988118,12477.9699315,0.75,0.5
811,0.9,1.1333333,1649.5142823,1805.9344075,-156.4201253,-0.2333333,-0.5,0.1928571,0.0833333,36.4980292,24467.2555884,2.0,2.0
812,1.0,1.3,1809.3549398,1716.4435628,92.9113769,-0.3,0.6666667,0.6691919,0.7267351,-27.8734131,8632.5239636,3.5,1.5
813,1.2333333,1.0666667,1674.9185791,1650.6661784,24.2524007,0.1666667,-0.6,1.082716,-0.7474747,4.0420668,588.1789397,0.2,1.0
814,1.0666667,0.6666667,1724.1677653,1509.3269043,214.840861,0.4,1.015873,-0.4567736,-0.1058201,85.9363444,46156.5955695,1.0,1.0
815,1.3333333,1.1666667,1807.587972,1811.7687988,-4.1808269,0.1666667,-0.1666667,-1.6414141,-0.870915,-0.6968045,17.4793133,1.0,1.0
816,1.8333333,0.7666667,1773.5528158,1576.2753906,197.2774251,1.0666667,-0.0777778,-0.6064815,-0.7771673,210.4292535,38918.3824672,3.0,4.0
817,0.3666667,1.8666667,1611.4066976,1599.7251383,11.6815593,-1.5,-0.8222222,-0.4862188,-1.2045455,-17.5223389,136.4588269,0.2,1.3333333
818,0.9666667,2.4,1719.6726074,1994.7269694,-275.054362,-1.4333333,-1.2222222,0.7135675,0.7854611,394.2445855,75654.9020369,1.0,5.0
819,0.7666667,0.9666667,1600.3642985,1667.5358887,-67.1715902,-0.2,0.2222222,-0.4257964,0.5705128,13.434318,4512.02253,0.75,0.3333333
820,1.0333333,2.3333333,1603.1238607,1675.9737549,-72.8498942,-1.3,0.0833333,-0.1843434,1.4630706,94.7048625,5307.1070898,4.0,1.0
821,1.8,0.9,1606.4023438,1808.5661621,-202.1638183,0.9,-0.0222222,-0.2929293,-0.231241,-181.9474365,40870.2094296,1.0,0.4
822,0.9,1.2666667,1577.4492188,1670.7538655,-93.3046468,-0.3666667,0.6,-0.0123457,0.707265,34.2117038,8705.7571083,0.6666667,2.0
823,1.1666667,0.6333333,1665.2021078,1603.8635661,61.3385417,0.5333333,-0.1222222,1.4326381,0.1794872,32.7138889,3762.4166938,0.25,1.0
824,0.6333333,2.6333333,1653.7003174,1677.3371989,-23.6368815,-2.0,-1.0555556,-0.0584046,0.2892491,47.2737631,558.7021686,0.5,0.6666667
825,2.5666667,1.4666667,1993.8463542,1609.1868083,384.6595459,1.1,0.75,0.1119033,-0.4183467,423.1255005,147962.966252,2.5,1.5
826,1.3333333,1.5,1811.5581869,1723.0994059,88.4587809,-0.1666667,1.6944444,0.385668,2.0258467,-14.7431302,7824.9559242,2.5,0.6666667
827,1.0666667,1.0333333,1733.9809164,1721.5955404,12.385376,0.0333333,0.2555556,-0.8447108,-0.954416,0.4128459,153.3975387,1.0,0.4
828,1.5,2.0333333,1677.8343099,1608.5050456,69.3292643,-0.5333333,-0.0833333,-0.202729,0.5050505,-36.9756076,4806.546893,0.75,0.3333333
829,1.2666667,1.4,1802.6138509,1653.7250977,148.8887532,-0.1333333,-0.3944444,0.2234848,0.4381788,-19.8518338,22167.8608295,3.0,5.0
830,1.2,0.9333333,1613.6971842,1579.0758057,34.6213785,0.2666667,0.3111111,-0.7777778,-0.6667175,9.2323676,1198.6398515,0.5,0.4
831,1.0,0.7,1713.0132243,1507.9467774,205.0664469,0.3,-0.3888889,1.5064442,0.1666667,61.5199341,42052.2476442,0.25,0.3333333
832,1.3666667,0.7666667,1669.2965902,1733.6144613,-64.3178711,0.6,0.6777778,0.303351,0.6267806,-38.5907227,4136.7885428,2.5,0.6666667
833,0.5333333,2.1,1597.363322,1991.5770671,-394.2137451,-1.5666667,-2.7,0.5727038,-1.0176367,617.601534,155404.4768258,0.2,2.0
834,1.3,1.2666667,1765.3350016,1815.102417,-49.7674154,0.0333333,-0.6666667,-0.0595238,-0.7676768,-1.6589138,2476.7956323,1.0,4.0
835,1.5333333,1.1,1650.9065755,1674.4074707,-23.5008952,0.4333333,1.0396825,0.3657407,-0.037037,-10.1837212,552.2920736,0.2857143,1.0
836,0.8666667,1.0666667,1736.8087972,1701.815918,34.9928792,-0.2,0.0277778,0.2886003,0.2037037,-6.9985758,1224.501597,0.3333333,1.0
837,1.2666667,1.8,1719.9259033,1683.6648356,36.2610677,-0.5333333,0.4666667,0.3201058,0.9298541,-19.3392361,1314.8650307,4.0,0.5
838,1.3666667,0.6,1657.6091716,1590.9907227,66.6184489,0.7666667,0.7944444,0.0863766,0.7222222,51.0741441,4438.0177294,2.0,0.25
839,2.1,1.8666667,1990.1508789,1799.9152425,190.2356364,0.2333333,0.5333333,-0.8787879,-0.2662211,44.3883152,36189.5973692,4.0,3.5
840,0.4666667,1.2333333,1510.7829997,1769.8472493,-259.0642496,-0.7666667,-0.2222222,-0.8364198,-0.4444444,198.6159247,67114.2854381,1.0,0.5
841,1.0333333,1.4,1826.5541178,1676.00236,150.5517578,-0.3666667,0.3333333,0.0,0.9422429,-55.2023112,22665.8317767,2.0,3.0
842,0.8666667,1.5333333,1581.7672119,1610.3501384,-28.5829264,-0.6666667,0.2444444,0.5009747,1.0443723,19.0552843,816.9836835,2.0,1.0
843,1.0666667,1.0,1607.9822184,1622.3260905,-14.3438721,0.0666667,0.0833333,-0.0892256,-0.0529101,-0.9562581,205.7466659,0.25,0.5
844,1.4333333,0.5666667,1687.5080567,1514.0263672,173.4816895,0.8666667,1.7555556,0.2514991,1.4526215,150.3507975,30095.8965802,1.5,0.4
845,2.0666667,0.7333333,1800.7716878,1611.9532064,188.8184815,1.3333333,1.8055556,0.0050349,1.2739541,251.7579753,35652.4189434,0.5,0.3333333
846,1.0333333,1.9333333,1622.6015625,1663.8613281,-41.2597657,-0.9,-0.4444444,-0.8636364,-1.2046784,37.1337891,1702.3682629,3.0,2.0
847,0.7333333,1.9666667,1669.502889,1988.6785889,-319.1756999,-1.2333333,-2.0277778,0.7495957,-0.4400871,393.6500299,101873.1274067,0.1666667,2.0
848,1.0,2.4,1610.9087728,1648.7272542,-37.8184814,-1.4,-3.2063492,0.160401,-1.3393393,52.945874,1430.2375379,0.3333333,6.0
849,0.6333333,1.8333333,1695.016154,1725.2620443,-30.2458903,-1.2,-1.4166667,0.1841168,-0.6036138,36.2950684,914.81388,1.0,1.0
850,0.5666667,1.0666667,1587.3624675,1581.6725667,5.6899007,-0.5,-1.4833333,0.7962963,-0.8850409,-2.8449504,32.3749704,0.5,3.0
851,1.8333333,0.8666667,1682.2288004,1841.5666504,-159.3378499,0.9666667,-0.7222222,0.4585921,-0.7391975,-154.0265883,25388.5504214,1.0,0.6666667
852,1.5666667,0.9,1768.7670898,1734.9753825,33.7917074,0.6666667,0.6666667,-1.1880712,-0.3498575,22.5278049,1141.8794868,2.5,1.0
853,1.0333333,0.6,1609.5546875,1583.7672933,25.7873942,0.4333333,0.0277778,-0.0371699,-0.2037037,11.1745375,664.9896996,1.25,1.0
854,2.3,1.3,1733.2551676,1703.057251,30.1979166,1.0,0.25,-0.5416667,0.1245373,30.1979166,911.914169,1.25,1.0
855,1.3333333,1.5333333,1588.00472,1663.939738,-75.9350179,-0.2,0.9444444,-0.021879,0.6984127,15.1870036,5766.1269485,1.0,2.0
856,2.1666667,2.2,1676.443929,1658.6506348,17.7932943,-0.0333333,-0.2619048,-0.2391068,0.6225654,-0.5931098,316.6013209,2.5,1.0
857,1.2333333,1.7,1694.9637451,1770.5885823,-75.6248372,-0.4666667,-1.0666667,0.031339,0.5486772,35.2915907,5719.1160015,0.8,3.0
858,0.5,2.7666667,1515.024821,1807.4213867,-292.3965658,-2.2666667,-0.8,-0.8723623,0.3084046,662.7655491,85495.7516721,1.0,0.8
859,1.9333333,0.7,1990.1874186,1609.5499675,380.6374512,1.2333333,1.3888889,-0.1548452,0.7800342,469.4528564,144884.8692307,0.5,1.0
860,0.7333333,1.5333333,1850.2860514,1626.2749837,224.0110677,-0.8,-0.2444444,0.3064935,0.9782969,-179.2088542,50180.958467,0.5,0.4
861,0.7,1.4333333,1739.4109294,1684.1458333,55.265096,-0.7333333,-0.6111111,0.690999,-1.0566239,-40.5277371,3054.2308396,0.3333333,2.0
862,0.9666667,1.9,1607.5276693,1688.002889,-80.4752197,-0.9333333,-0.8888889,0.1012169,-0.1722222,75.1102051,6476.2609911,1.0,0.5
863,2.0666667,1.9,1661.5399577,1985.7560628,-324.2161052,0.1666667,1.8333333,-0.5872183,-0.0911648,-54.0360175,105116.0828494,2.0,1.0
864,0.7333333,1.6333333,1580.7393799,1837.9333089,-257.1939291,-0.9,-1.3333333,-0.1031746,0.1784512,231.4745362,66148.7171487,0.6666667,5.0
865,1.5666667,0.8,1664.7308757,1738.3689372,-73.6380615,0.7666667,0.4444444,-0.5692706,0.3259241,-56.4558471,5422.5641015,1.5,1.0
866,2.2666667,1.3333333,1804.3528239,1595.5786133,208.7742106,0.9333333,-0.4555556,0.0589313,0.1716339,194.8559299,43586.6710256,2.0,0.6666667
867,1.6,1.6,1709.4826253,1607.6388346,101.8437907,-0.0,0.6388889,0.834308,0.2301587,-0.0,10372.1577041,2.5,1.5
868,1.3,0.8333333,1622.8335775,1517.3333333,105.5002441,0.4666667,0.5666667,-0.4880952,-1.1909361,49.2334473,11130.3015122,0.2,0.5
869,1.5,1.7333333,1685.9685059,1691.4068197,-5.4383138,-0.2333333,0.5333333,-0.2472298,-0.1892857,1.2689399,29.575257,1.0,0.6
870,2.7666667,2.1666667,1773.2708333,1737.662028,35.6088053,0.6,1.5055556,-1.1546296,0.0615137,21.3652832,1267.9870173,1.6666667,0.4
871,0.9,2.0333333,1740.3955485,1977.6724853,-237.2769368,-1.1333333,-0.0555556,-0.0706331,0.0213675,268.9138617,56300.344753,1.0,1.0
872,2.0333333,2.0333333,1693.2421875,1686.7164307,6.5257569,0.0,1.4222222,-0.4816919,0.4505952,0.0,42.5855027,3.0,0.3333333
873,1.3,1.7666667,1610.2108154,1668.9619141,-58.7510986,-0.4666667,-0.3333333,0.0934898,2.7158952,27.4171794,3451.6915906,0.75,1.0
874,1.0333333,1.7666667,1621.0078125,1733.8639323,-112.8561198,-0.7333333,-0.0722222,0.1469697,-0.241632,82.7611545,12736.5037763,1.5,0.6666667
875,1.3333333,1.1666667,1670.2932536,1608.1253255,62.167928,0.1666667,0.6888889,-0.4510582,0.6346928,10.3613213,3864.851276,1.0,0.6
876,2.0,1.2,1717.8277995,1597.163208,120.6645915,0.8,0.8333333,2.4977615,0.4307914,96.5316732,14559.9436338,1.3333333,0.6666667
877,2.2666667,2.6666667,1800.0372314,1781.4392497,18.5979818,-0.4,-0.6222222,0.85338,0.4227532,-7.4391927,345.8849258,1.5,1.5
878,2.0666667,2.4333333,1607.2316488,1825.1534017,-217.9217529,-0.3666667,-1.0,-0.1027167,0.2012432,79.9046427,47489.8904015,1.5,1.0
879,1.6333333,1.3666667,1691.59847,1515.1312256,176.4672444,0.2666667,0.4166667,-0.2636429,-0.0354497,47.0579318,31140.6883579,0.6666667,0.5
880,1.3666667,1.5333333,1728.081014,1796.7463379,-68.6653239,-0.1666667,0.1888889,0.3799534,0.2346542,11.4442206,4714.9267017,5.0,2.0
881,1.2,2.0666667,1603.7903239,1612.2369385,-8.4466146,-0.8666667,-0.5222222,1.1093305,0.1521592,7.3203993,71.3452976,1.0,1.0
882,2.6,2.1666667,1813.2003174,1688.7929687,124.4073486,0.4333333,1.2777778,-1.5156371,0.2144309,53.9098511,15477.188394,1.0,2.0
883,0.8,1.1,1596.4093425,1738.7349446,-142.3256022,-0.3,-0.1507937,1.2142857,0.543771,42.6976807,20256.5770321,0.5,0.2857143
884,1.1333333,2.1666667,1536.4855957,1702.5277507,-166.042155,-1.0333333,-1.25,-3.2251836,0.8576128,171.5768935,27569.997226,0.5,2.0
885,1.4,1.0666667,1675.7704671,1614.369751,61.4007162,0.3333333,-0.4944444,0.1030099,-0.2128307,20.4669054,3770.0479458,0.5,0.6666667
886,2.5,0.7,1788.1868083,1615.2300212,172.9567871,1.8,0.5888889,-1.4395623,0.030303,311.3222168,29914.050204,0.5,0.2
887,2.9,1.2,1964.965332,1674.4764811,290.4888509,1.7,0.5,0.1084656,-0.3402708,493.8310466,84383.7725166,3.5,1.0
888,1.1333333,1.8666667,1677.561971,1722.1180013,-44.5560302,-0.7333333,-0.6111111,-3.5395623,-0.1098901,32.6744222,1985.2398302,1.5,2.0
889,2.1333333,1.0,1710.0072835,1594.494751,115.5125325,1.1333333,1.2777778,2.2967033,-0.0805532,130.9142035,13343.1451723,1.0,1.0
890,1.4,1.0666667,1801.0178222,1599.8034261,201.2143961,0.3333333,0.9666667,-1.2169312,-0.9104473,67.0714654,40487.2332113,2.0,1.0
891,1.3333333,1.8666667,1731.1589355,1812.0004883,-80.8415527,-0.5333333,0.4444444,3.375,0.3985043,43.1154948,6535.3566483,1.0,1.0
892,2.0,1.4333333,1790.8255208,1665.839681,124.9858398,0.5666667,0.1666667,0.6632886,-3.4899184,70.8253092,15621.4601505,0.6666667,1.3333333
893,0.7333333,1.1333333,1610.4185791,1682.5810954,-72.1625163,-0.4,-0.1,1.1240741,1.2837163,28.8650065,5207.4287539,1.5,1.0
894,2.0333333,1.1,1619.2233887,1724.8326823,-105.6092936,0.9333333,-0.8888889,0.6073232,-0.6836774,-98.5686741,11153.3229017,1.0,0.5
895,1.0,0.6666667,1678.5715332,1557.7648112,120.806722,0.3333333,0.1111111,0.5607374,-1.031746,40.2689073,14594.2640804,0.3333333,1.0
896,0.8666667,2.7,1612.3717041,1962.9199219,-350.5482178,-1.8333333,-1.7777778,0.4306064,2.9973545,642.6717326,122884.0529794,0.75,3.0
